#EOS table
     n(fm-3)     rho(MeVfm-3)     P(MeVfm-3)
2.688000e-01 	 2.626737e+02 	 1.518256e+01 
2.704000e-01 	 2.643293e+02 	 1.539765e+01 
2.720000e-01 	 2.659849e+02 	 1.561669e+01 
2.736000e-01 	 2.676425e+02 	 1.584164e+01 
2.752000e-01 	 2.693001e+02 	 1.607252e+01 
2.768000e-01 	 2.709596e+02 	 1.630932e+01 
2.784000e-01 	 2.726211e+02 	 1.655006e+01 
2.800000e-01 	 2.742846e+02 	 1.679672e+01 
2.816000e-01 	 2.759481e+02 	 1.704930e+01 
2.832000e-01 	 2.776136e+02 	 1.730780e+01 
2.848000e-01 	 2.792810e+02 	 1.757223e+01 
2.864000e-01 	 2.809484e+02 	 1.784257e+01 
2.880000e-01 	 2.826178e+02 	 1.811686e+01 
2.896000e-01 	 2.842912e+02 	 1.839904e+01 
2.912000e-01 	 2.859626e+02 	 1.868517e+01 
2.928000e-01 	 2.876379e+02 	 1.897722e+01 
2.944000e-01 	 2.893152e+02 	 1.927518e+01 
2.960000e-01 	 2.909925e+02 	 1.957907e+01 
2.976000e-01 	 2.926718e+02 	 1.988888e+01 
2.992000e-01 	 2.943531e+02 	 2.020461e+01 
3.008000e-01 	 2.960363e+02 	 2.052626e+01 
3.024000e-01 	 2.977215e+02 	 2.085185e+01 
3.040000e-01 	 2.994067e+02 	 2.118336e+01 
3.056000e-01 	 3.010958e+02 	 2.152080e+01 
3.072000e-01 	 3.027850e+02 	 2.186415e+01 
3.088000e-01 	 3.044781e+02 	 2.221343e+01 
3.104000e-01 	 3.061711e+02 	 2.256665e+01 
3.120000e-01 	 3.078662e+02 	 2.292579e+01 
3.136000e-01 	 3.095632e+02 	 2.329085e+01 
3.152000e-01 	 3.112623e+02 	 2.366183e+01 
3.168000e-01 	 3.129632e+02 	 2.403675e+01 
3.184000e-01 	 3.146662e+02 	 2.441760e+01 
3.200000e-01 	 3.163711e+02 	 2.480239e+01 
3.216000e-01 	 3.180780e+02 	 2.519508e+01 
3.232000e-01 	 3.197869e+02 	 2.558974e+01 
3.248000e-01 	 3.214978e+02 	 2.599032e+01 
3.264000e-01 	 3.232106e+02 	 2.639682e+01 
3.280000e-01 	 3.249254e+02 	 2.680727e+01 
3.296000e-01 	 3.266421e+02 	 2.722363e+01 
3.312000e-01 	 3.283609e+02 	 2.764394e+01 
3.328000e-01 	 3.300816e+02 	 2.806820e+01 
3.344000e-01 	 3.318043e+02 	 2.849838e+01 
3.360000e-01 	 3.335309e+02 	 2.893054e+01 
3.376000e-01 	 3.352576e+02 	 2.937058e+01 
3.392000e-01 	 3.369862e+02 	 2.981260e+01 
3.408000e-01 	 3.387168e+02 	 3.026054e+01 
3.424000e-01 	 3.404513e+02 	 3.071045e+01 
3.440000e-01 	 3.421858e+02 	 3.116628e+01 
3.456000e-01 	 3.439243e+02 	 3.162606e+01 
3.472000e-01 	 3.456628e+02 	 3.208979e+01 
3.488000e-01 	 3.474052e+02 	 3.255746e+01 
3.504000e-01 	 3.491496e+02 	 3.302908e+01 
3.520000e-01 	 3.508960e+02 	 3.350464e+01 
3.536000e-01 	 3.526443e+02 	 3.398415e+01 
3.552000e-01 	 3.543946e+02 	 3.446761e+01 
3.568000e-01 	 3.561469e+02 	 3.495502e+01 
3.584000e-01 	 3.579031e+02 	 3.544440e+01 
3.600000e-01 	 3.596594e+02 	 3.593969e+01 
3.616000e-01 	 3.614196e+02 	 3.643696e+01 
3.632000e-01 	 3.631797e+02 	 3.693621e+01 
3.648000e-01 	 3.649439e+02 	 3.744137e+01 
3.664000e-01 	 3.667100e+02 	 3.794851e+01 
3.680000e-01 	 3.684781e+02 	 3.845960e+01 
3.696000e-01 	 3.702481e+02 	 3.897265e+01 
3.712000e-01 	 3.720221e+02 	 3.948966e+01 
3.728000e-01 	 3.737961e+02 	 4.000864e+01 
3.744000e-01 	 3.755740e+02 	 4.053156e+01 
3.760000e-01 	 3.773520e+02 	 4.105843e+01 
3.776000e-01 	 3.791339e+02 	 4.158727e+01 
3.792000e-01 	 3.809177e+02 	 4.211809e+01 
3.808000e-01 	 3.827036e+02 	 4.265286e+01 
3.824000e-01 	 3.844914e+02 	 4.318959e+01 
3.840000e-01 	 3.862831e+02 	 4.373028e+01 
3.856000e-01 	 3.880749e+02 	 4.427293e+01 
3.872000e-01 	 3.898706e+02 	 4.481757e+01 
3.888000e-01 	 3.916683e+02 	 4.536614e+01 
3.904000e-01 	 3.934679e+02 	 4.591669e+01 
3.920000e-01 	 3.952695e+02 	 4.646922e+01 
3.936000e-01 	 3.970731e+02 	 4.702371e+01 
3.952000e-01 	 3.988807e+02 	 4.758216e+01 
3.968000e-01 	 4.006882e+02 	 4.814257e+01 
3.984000e-01 	 4.024997e+02 	 4.870496e+01 
4.000000e-01 	 4.043132e+02 	 4.926933e+01 
4.016000e-01 	 4.061286e+02 	 4.983566e+01 
4.032000e-01 	 4.079460e+02 	 5.040397e+01 
4.048000e-01 	 4.097654e+02 	 5.097623e+01 
4.064000e-01 	 4.115887e+02 	 5.155046e+01 
4.080000e-01 	 4.134140e+02 	 5.212469e+01 
4.096000e-01 	 4.152393e+02 	 5.270287e+01 
4.112000e-01 	 4.170686e+02 	 5.328302e+01 
4.128000e-01 	 4.188998e+02 	 5.386514e+01 
4.144000e-01 	 4.207330e+02 	 5.444924e+01 
4.160000e-01 	 4.225701e+02 	 5.503333e+01 
4.176000e-01 	 4.244073e+02 	 5.562138e+01 
4.192000e-01 	 4.262484e+02 	 5.621139e+01 
